,battery_id,battery_formula,framework_formula,formula_charge,formula_discharge,average_voltage,capacity_grav,capacity_vol,energy_grav,energy_vol,id_charge,id_discharge
590,mp-752738_Li,Li0-4Co3NiO8,Co3NiO8,Co3NiO8,Li4Co3NiO8,3.8126747470833324,274.00722268542876,1330.6982840109379,1044.7004184511734,5073.519743435627,mp-752738,mp-867537
591,mp-759050_Li,Li0-1FeCo9O20,FeCo9O20,FeCo9O20,Li10FeCo9O20,3.698806772333335,274.706171686593,1276.1831765039199,1016.085048236134,4720.354975990566,mp-771048,mp-764262
592,mp-755944_Li,Li0.5-2FeCoO4,FeCoO4,LiFe2(CoO4)2,Li2FeCoO4,3.290969179999995,208.6716590836402,963.1206470954,686.7319987837259,3169.600366212613,mp-1176746,mp-1177967
593,mp-753469_Li,Li0-3Co2NiO6,Co2NiO6,Co2NiO6,Li3Co2NiO6,3.8214637883333316,274.0632129909817,1311.3925098611355,1047.3226441593217,5011.438988725891,mp-753469,mp-765538
594,mp-758722_Li,Li0-2FeCu(PO4)2,FeCu(PO4)2,FeCu(PO4)2,Li2FeCu(PO4)2,3.7321333358333364,165.8426812512617,619.5832052044808,618.946999201816,2312.3671344661097,mp-775167,mp-758722
595,mp-757626_Li,Li0-1Fe3Co7O20,Fe3Co7O20,Fe3Co7O20,Li10Fe3Co7O20,3.9376613723333365,276.45630378310517,1299.1016113631601,1088.5913085447837,5115.42223380071,mp-775826,mp-760848
596,mp-774891_Li,Li4-1Fe2Co3Ni3O16,Fe2Co3Ni3O16,Li4Fe2Co3Ni3O16,Li10Fe2Co3Ni3O16,2.740996586666668,203.56323558234462,926.6768006679575,557.9661339020295,2540.01794757406,mp-774891,mp-779007
597,mp-757881_Li,Li0-4Co3Cu3(TeO8)2,Co3Cu3(TeO8)2,Co3Cu3(TeO8)2,Li4Co3Cu3(TeO8)2,4.144303423333331,118.2776617132769,625.8517647616609,490.1785183421951,2593.719611200958,mp-757881,mp-765052
598,mp-752567_Li,Li3-5Co2Cu3O10,Co2Cu3O10,Li3Co2Cu3O10,Li5Co2Cu3O10,3.581572773333332,106.52345225799806,501.098457265632,381.5214963287189,1794.7205913019238,mp-752567,mp-752862
599,mp-763519_Li,Li0-4Mn3Nb2Co3O16,Mn3Nb2Co3O16,Mn3Nb2Co3O16,Li4Mn3Nb2Co3O16,3.7902484758333346,132.1603198801426,600.4727664173815,500.9204509913564,2275.940987692906,mp-850531,mp-763519
600,mp-17242_Li,Li0-2Nb2(PO4)3,Nb2(PO4)3,Nb2(PO4)3,Li2Nb2(PO4)3,1.3991182433333382,110.61077966935788,349.74527152561194,154.75755974472293,489.3349899110556,mp-17242,mp-776371
601,mp-755560_Li,Li2-3MnV3O8,MnV3O8,Li2MnV3O8,Li3MnV3O8,1.813716853333337,75.1624464337352,296.4272804303154,136.3233958346297,537.6351543042304,mp-1284814,mp-1275845
602,mp-757155_Li,Li0-1Nb(PO3)4,Nb(PO3)4,Nb(PO3)4,LiNb(PO3)4,2.737482648333331,64.46766918045225,187.8724351021913,176.47912575998149,514.2975311923785,mp-757155,mp-1176609
603,mp-759244_Li,Li12-13Nb14ZnO42,Nb14ZnO42,Li12Nb14ZnO42,Li13Nb14ZnO42,1.745492783333366,12.592869462483097,56.95230992350579,21.98076276822337,99.40984596564459,mp-767604,mp-768142
604,mp-754990_Li,Li0.5-2VP2HO8,VP2HO8,LiV2P4(HO8)2,Li2VP2HO8,4.10878981333334,157.17858711502168,454.8319308150945,645.8137776123281,1868.8088041117946,mp-779883,mp-754990
605,mp-772125_Li,Li0-1NbPO5,NbPO5,NbPO5,LiNbPO5,1.7329069358333318,127.1308099535565,465.65144291933973,220.30586232662722,806.9306151157226,mp-772125,mp-774859
606,mp-777751_Li,Li3-9Nb3P8O29,Nb3P8O29,Li3Nb3P8O29,Li9Nb3P8O29,1.9731481308333367,152.72067238803112,434.58667478365743,301.34050926205396,857.5038850344489,mp-777751,mp-778150
607,mp-4888_Li,Li0-0.5NbPO5,NbPO5,NbPO5,LiNb2(PO5)2,1.1137887833333242,64.62933671887113,243.0067910437767,71.9834303117512,270.6582381383834,mp-4888,mp-1236143
608,mp-753504_Li,Li0-3Nb4VO12,Nb4VO12,Nb4VO12,Li3Nb4VO12,2.3863206433333293,126.5448811412491,592.4214917575971,301.97666217552523,1413.7076353354798,mp-753925,mp-753504
609,mp-755814_Li,Li0-2NbV3O8,NbV3O8,NbV3O8,Li2NbV3O8,2.0917323883333383,138.2916534937243,549.0841549480409,289.2691306489944,1148.5371108254585,mp-755814,mp-776672
610,mp-754328_Li,Li3-4NbV3O8,NbV3O8,Li3NbV3O8,Li4NbV3O8,1.4178981633333383,66.75502703669264,284.82266265660724,94.65183022859384,403.8495302565144,mp-769967,mp-769928
611,mp-755466_Li,Li1-2NbVO4,NbVO4,LiNbVO4,Li2NbVO4,1.2451986358333305,120.87577572867328,557.4915272449227,150.51435104263956,694.1876892140177,mp-1306573,mp-755466
612,mp-766461_Li,Li2-3Fe(BO3)2,Fe(BO3)2,Li2Fe(BO3)2,Li3Fe(BO3)2,4.390224110833334,137.94831313650306,390.92724842758093,605.6240103806625,1716.2582316284986,mp-766461,mp-770825
613,mp-774457_Li,Li1-9Nb7V12O48,Nb7V12O48,LiNb7V12O48,Li9Nb7V12O48,3.038318870833341,102.48726437293747,367.312469134856,311.3889893643815,1116.0124064648219,mp-774457,mp-850928
614,mp-770930_Li,Li0-2NbV3O8,NbV3O8,NbV3O8,Li2NbV3O8,3.1365068933333307,138.2916534937243,582.3950023515478,433.7527244735307,1826.6859395185108,mp-1101449,mp-777682
615,mp-774836_Li,Li0-4Ni5Te(PO4)6,Ni5Te(PO4)6,Ni5Te(PO4)6,Li4Ni5Te(PO4)6,3.9228222908333277,105.2421924115906,391.0381520452705,412.8464183283577,1533.9731794094591,mp-850365,mp-774836
616,mp-771595_Li,Li0-1Ti2Ni(PO5)2,Ti2Ni(PO5)2,Ti2Ni(PO5)2,LiTi2Ni(PO5)2,1.7868055933333313,69.92117727002521,248.59323777179455,124.93555063853243,444.1877877154853,mp-771595,mp-771939
617,mp-1353914_Li,Li0.25-0.5FeBO3,FeBO3,LiFe4(BO3)4,LiFe2(BO3)2,-0.8999878216666655,56.722855476805215,183.35884612594168,-51.04987913928301,-165.02072850819957,mp-1380099,mp-1353914
618,mp-766497_Li,Li3-5Fe3(BO3)4,Fe3(BO3)4,Li3Fe3(BO3)4,Li5Fe3(BO3)4,3.0347827858333334,122.52755412567656,374.82990350331875,371.84451205086526,1137.5273387674413,mp-766497,mp-766507
619,mp-756181_Li,Li0-4Ni3Sb(PO4)4,Ni3Sb(PO4)4,Ni3Sb(PO4)4,Li4Ni3Sb(PO4)4,3.3201461458333315,151.95959981181122,576.6696403392997,504.52807963756044,1914.6274837916194,mp-775544,mp-756181
620,mp-753100_Li,Li0-4Ni3Sn(PO4)4,Ni3Sn(PO4)4,Ni3Sn(PO4)4,Li4Ni3Sn(PO4)4,3.720390370833333,152.61940991897933,576.2324530891757,567.803783064836,2143.8096698346394,mp-774257,mp-753100
621,mp-770943_Li,Li0-4TiNi5(PO4)6,TiNi5(PO4)6,TiNi5(PO4)6,Li4TiNi5(PO4)6,4.31010010833332,114.17929095862456,395.5688465839032,492.1241743301894,1704.9413285145679,mp-772277,mp-770943
622,mp-1101186_Li,Li0-4V3Ni(PO4)4,V3Ni(PO4)4,V3Ni(PO4)4,Li4V3Ni(PO4)4,2.7740797433333357,173.14531350489682,590.7423805138384,480.3189068470341,1638.7664713119525,mp-1101186,mp-1177236
623,mp-759625_Li,Li1.5-2.5FeBO4,FeBO4,Li3Fe2(BO4)2,Li5Fe2(BO4)2,3.118528430833334,181.08362523817524,481.92911208901154,564.7144336636181,1502.909637695847,mp-759625,mp-760269
624,mp-757910_Li,Li0-2NiSn(PO4)2,NiSn(PO4)2,NiSn(PO4)2,Li2NiSn(PO4)2,2.5066990070833386,140.60600180360194,532.8539914303361,352.4569251110471,1335.7045712388174,mp-757910,mp-770823
625,mp-753072_Li,Li0.25-1FeBO3,FeBO3,LiFe4(BO3)4,LiFeBO3,3.0200913666666667,165.3117134477588,546.5865753343039,499.2564785924502,1650.741397303031,mp-774381,mp-777049
626,mp-545796_Li,Li0-1Cr3O8,Cr3O8,Cr3O8,LiCr3O8,4.716005218333341,92.12521167988221,293.960815336028,434.46297902238814,1386.3207391102317,mp-545796,mp-554940
627,mp-19177_Li,Li0-0.5CrO2,CrO2,CrO2,LiCr2O4,2.359274233333335,153.21190519544808,664.1984527692745,361.46890016753036,1567.0262954384173,mp-19177,mp-1235526
628,mp-757423_Li,Li0-4VNi3(PO4)4,VNi3(PO4)4,VNi3(PO4)4,Li4VNi3(PO4)4,3.9651497783333314,168.9157052739627,613.91886243225,669.7760713240715,2434.280241287887,mp-775192,mp-757423
629,mp-768526_Li,Li0-2Ni2(SO4)3,Ni2(SO4)3,Ni2(SO4)3,Li2Ni2(SO4)3,5.207700085833329,127.79143847236587,410.2315479604639,665.4994851013043,2136.362867525247,mp-768526,mp-768590
630,mp-7936_Li,Li0-1NbS2,NbS2,NbS2,LiNbS2,2.172169343333334,163.44620913789387,693.4109337959809,355.0328447733817,1506.2059727237697,mp-10033,mp-7936
631,mp-1009555_Li,Li0-1CrO2,CrO2,CrO2,LiCrO2,-0.3488111966666654,294.72937690575327,1423.4292269793689,-102.80490665131644,-496.5080520329801,mp-1009555,mp-1236414
632,mp-759133_Li,Li6-8VNi3(PO4)6,VNi3(PO4)6,Li6VNi3(PO4)6,Li8VNi3(PO4)6,4.234043153333322,62.88638413964808,193.46610917958307,266.26366420436614,819.1438549738506,mp-759133,mp-760785
633,mp-772423_Li,Li0-1Ni(SO4)2,Ni(SO4)2,Ni(SO4)2,LiNi(SO4)2,5.3522952033333455,103.97859534761807,289.05317574478727,556.5241371283951,1547.0979260470954,mp-772423,mp-774590
634,mp-674219_Li,Li0-1Cr3O8,Cr3O8,Cr3O8,LiCr3O8,4.8030970383333385,92.12521167988221,296.6257967610144,442.48633137547415,1424.722485916095,mp-754874,mp-674219
635,mp-778860_Li,Li0-1Ni2(SO4)3,Ni2(SO4)3,Ni2(SO4)3,LiNi2(SO4)3,5.026555798333338,64.9708305464421,198.53214565265844,326.5795050057513,997.9329078859291,mp-779766,mp-778860
636,mp-1185311_Li,Li0-1CrO3,CrO3,CrO3,LiCrO3,3.713144153333336,250.63268299021829,893.7703977479051,930.6352814793764,3318.6983268200443,mp-1429856,mp-1185311
637,mp-753227_Li,Li0.67-1CrO2,CrO2,Li2Cr3O6,LiCrO2,3.9611702058333336,98.24312563525112,397.9910935694759,389.1577421942977,1576.5104620344343,mp-753941,mp-753227
638,mp-1045514_Li,Li0-0.5CrO2,CrO2,CrO2,LiCr2O4,3.8808024583333323,153.21190519544808,624.2236979180005,594.5851383284283,2422.4888614301,mp-1389152,mp-1045514
639,mp-1212201_Li,Li0-0.5HoAg(WO4)2,HoAg(WO4)2,HoAg(WO4)2,LiHo2Ag2(WO4)4,0.6373623433333411,17.359726552110132,136.64595143784703,11.064435994878936,87.0929838154401,mp-1212201,mp-1235646
640,mp-1217718_Li,Li0-0.5Tb2AlFeO6,Tb2AlFeO6,Tb2AlFeO6,LiTb4Al2(FeO6)2,0.4268232233333482,26.793757116084983,191.91425325316547,11.43619777749823,81.9134601771286,mp-1217718,mp-1235259
641,mp-985806_Li,Li0-1Al2Cu,Al2Cu,Al2Cu,LiAl2Cu,0.21214405333333386,215.35929706409124,818.1548397372413,45.68719420219386,173.56668395614255,mp-985806,mp-1185307
642,mp-29868_Li,Li0-1AuC2,AuC2,AuC2,LiAuC2,3.719612513333332,117.58698888934951,654.9172372074567,437.3780352780119,2436.03835071455,mp-1214766,mp-29868
643,mp-1008911_Li,Li0-1MnAs,MnAs,MnAs,LiMnAs,1.221144383333333,195.91633610619226,817.9181986211698,239.24213343932217,998.7962142723591,mp-1009131,mp-1008911
644,mp-754126_Li,Li0-1CuAuO2,CuAuO2,CuAuO2,LiCuAuO2,2.0375809833333323,89.50165007832643,746.7222166900727,182.3668601765522,1521.506988560204,mp-754126,mp-1236152
645,mp-756662_Li,Li0-4Al3Cr3(SbO8)2,Al3Cr3(SbO8)2,Al3Cr3(SbO8)2,Li4Al3Cr3(SbO8)2,4.556347028333332,140.28382398986653,624.8366037039292,639.1817845594645,2846.9724024802895,mp-756662,mp-770625
646,mp-12564_Li,Li1-2SbAu,SbAu,LiSbAu,Li2SbAu,1.185917553333334,80.5796471989388,614.6142501388293,95.56081805462874,728.8818277684421,mp-12564,mp-30404
647,mp-1217907_Li,Li0-1TaNb(AgO3)2,TaNb(AgO3)2,TaNb(AgO3)2,LiTaNb(AgO3)2,0.7235468433333428,45.23242518736394,328.3908591960602,32.72777846062876,237.6061695508336,mp-1217907,mp-1236593
648,mp-768589_Li,Li2-3CuAsCO7,CuAsCO7,Li2CuAsCO7,Li3CuAsCO7,3.6428909483333363,94.60556124776389,313.17742757282434,344.63774273147413,1140.8712161273609,mp-770477,mp-768589
649,mp-21471_Li,Li0.95-1FeAs,FeAs,Li19(FeAs)20,LiFeAs,1.4629826533333572,9.731300649115923,50.71370499465639,14.236724044028234,74.19327069344753,mp-530480,mp-21471
650,mp-756295_Li,Li1-2VAsCO7,VAsCO7,LiVAsCO7,Li2VAsCO7,3.2921253933333263,101.61637368404172,301.1517705734362,334.5338441836821,991.4293911521013,mp-756295,mp-772133
651,mp-18878_Li,Li0-1FeAs2O7,FeAs2O7,FeAs2O7,LiFeAs2O7,5.443386683333334,82.56135893835622,332.5608364689953,449.4134018029518,1810.2572286335237,mp-25260,mp-18878
652,mp-768612_Li,Li1-2CrAsCO7,CrAsCO7,LiCrAsCO7,Li2CrAsCO7,4.4931695583333395,101.21168290381378,305.2953596568237,454.761252571103,1371.7438163104684,mp-768612,mp-773176
653,mp-20046_Li,Li0-1CoAsO4,CoAsO4,CoAsO4,LiCoAsO4,4.520946918333334,130.87082786709936,559.2803593714077,591.6600659454951,2528.4768171845253,mp-1213775,mp-20046
654,mp-20052_Li,Li0-1MnAsO4,MnAsO4,MnAsO4,LiMnAsO4,3.76744912833333,133.4746782541047,522.240590807198,502.8590602429984,1967.5148586168614,mp-510755,mp-20052
655,mp-770905_Li,Li1-3MnAsCO7,MnAsCO7,LiMnAsCO7,Li3MnAsCO7,3.6292068733333354,195.14044608762313,589.8054189591389,708.205048206535,2140.5258804157547,mp-770905,mp-771034
656,mp-771029_Li,Li2-3FeBAsO7,FeBAsO7,Li2FeBAsO7,Li3FeBAsO7,4.017984108333327,97.67431768552318,309.4101890882222,392.453856252733,1243.2052227128866,mp-1177952,mp-771029
657,mp-21284_Li,Li1-1.15MnAs,MnAs,LiMnAs,Li23(MnAs)20,-0.6236770266666689,29.16548041038338,122.41341169757163,-18.189840103652887,-76.3464326316643,mp-21284,mp-531949
658,mp-756319_Li,Li2-3FeBPO7,FeBPO7,Li2FeBPO7,Li3FeBPO7,5.488448513333329,116.30135989029903,327.15448625485146,638.3140257885561,1795.5705537157685,mp-777716,mp-756319
659,mp-17387_Li,Li0-1VAsO5,VAsO5,VAsO5,LiVAsO5,3.847255543333337,125.946158856152,466.6035746693971,484.5470578208718,1795.1431891859888,mp-510763,mp-17387
660,mp-1191142_Li,Li0-0.5CuBH4ClO4,CuBH4ClO4,CuBH4ClO4,LiCu2B2H8(ClO4)2,2.3212014033333377,73.91071049683644,200.13109656474506,171.5616449266208,464.54458219672597,mp-1191142,mp-1236222
661,mp-771037_Li,Li2-3MnBAsO7,MnBAsO7,Li2MnBAsO7,Li3MnBAsO7,3.5195530733333316,97.99822858013364,302.8504861211508,344.90996658043167,1065.89835918819,mp-772182,mp-771037
662,mp-22243_Li,Li0-1NiAsO4,NiAsO4,NiAsO4,LiNiAsO4,5.032981518333333,131.0242457007058,577.5807854728228,659.4426070652179,2906.9534186291667,mp-510749,mp-22243
663,mp-770902_Li,Li1-3FeAsCO7,FeAsCO7,LiFeAsCO7,Li3FeAsCO7,3.79779738333333,194.49826137136114,609.0945884148789,738.6649880990375,2313.217834084519,mp-770902,mp-770939
664,mp-758885_Li,Li2.25-3Cr(BO3)2,Cr(BO3)2,Li9Cr4(BO3)8,Li3Cr(BO3)2,3.973233800000007,105.55227231518435,284.42241909169735,419.38385602949546,1130.0767690128991,mp-759279,mp-760261
665,mp-755271_Li,Li0.67-1NiBO3,NiBO3,Li2Ni3(BO3)3,LiNiBO3,4.763462073333347,71.79016878694149,257.31364617115645,341.96974625479527,1225.70379448742,mp-1177892,mp-755271
666,mp-778018_Li,Li0-1CrB3(HO3)3,CrB3(HO3)3,CrB3(HO3)3,LiCrB3(HO3)3,3.4928982270833346,112.42773412647509,234.11360904536053,392.6986332053614,817.7350099706207,mp-778931,mp-778018
667,mp-753471_Li,Li1-1.25CuBO3,CuBO3,LiCuBO3,Li5Cu4(BO3)4,1.5747188933333167,51.135588336548,187.29587023537945,80.52417707527692,294.93834550295725,mp-753471,mp-771172
668,mp-1177164_Li,Li3-4VAs2O9,VAs2O9,Li3VAs2O9,Li4VAs2O9,3.6049732058333364,71.94192230906822,227.45991271401957,259.3487023003345,819.98689073523,mp-1177474,mp-1177164
669,mp-756423_Li,Li0-2Co3BiO8,Co3BiO8,Co3BiO8,Li2Co3BiO8,4.435686993333332,101.58671920809302,602.5451287395923,450.60688908674354,2672.7015904465675,mp-756635,mp-756423
670,mp-757046_Li,Li2-3MnBPO7,MnBPO7,Li2MnBPO7,Li3MnBPO7,3.6071387433333273,116.76088485937929,320.7011736464223,421.1727114821487,1156.813628492479,mp-771706,mp-757046
671,mp-542008_Li,Li0-3Fe2(AsO4)3,Fe2(AsO4)3,Fe2(AsO4)3,Li3Fe2(AsO4)3,5.085863810833331,146.38402899425472,538.0026867082696,744.4892355458571,2736.2083944606907,mp-543107,mp-542008
672,mp-1045538_Li,Li0-0.5AlV2O4,AlV2O4,AlV2O4,LiAl2V4O8,1.585040253333351,68.25528688576361,294.42140014125164,108.1873772167513,466.6697706666494,mp-1045538,mp-1235052
673,mp-768575_Li,Li2-3VBPO7,VBPO7,Li2VBPO7,Li3VBPO7,3.100710723333326,118.82982898275064,324.9401946544221,368.45692497868015,1007.5455460069849,mp-771701,mp-768575
674,mp-759926_Li,Li2-3Ti(BO3)2,Ti(BO3)2,Li2Ti(BO3)2,Li3Ti(BO3)2,1.198577683333345,143.8554630138195,384.7334973234623,172.42194759394948,461.13298392269115,mp-759926,mp-770194
675,mp-756081_Li,Li0-1.25CoBO3,CoBO3,CoBO3,Li5Co4(BO3)4,3.0442087893333327,265.0072023134314,852.0327578767365,806.7372545191845,2593.7656103282807,mp-765572,mp-1177143
676,mp-1219209_Li,Li0-1Sm3Bi(Ru2O7)2,Sm3Bi(Ru2O7)2,Sm3Bi(Ru2O7)2,LiSm3Bi(Ru2O7)2,1.3478724833333378,20.691762389368026,156.1209130544697,27.88985715630084,210.43108277899617,mp-1219209,mp-1236198
677,mp-25456_Li,Li1-2CuPCO7,CuPCO7,LiCuPCO7,Li2CuPCO7,4.624989623333339,115.32069004226662,334.3467436191519,533.3569948011234,1546.3502198338697,mp-25466,mp-25456
678,mp-1192779_Li,Li0-0.5Cu2H4CO5,Cu2H4CO5,Cu2H4CO5,LiCu4H8(CO5)2,1.9720528633333223,59.13779639276705,179.58904922055805,116.62286070757928,354.15909873871044,mp-1192779,mp-1235090
679,mp-757965_Li,Li0.67-1.33Cr(CO3)2,Cr(CO3)2,Li2Cr3(CO3)6,Li4Cr3(CO3)6,3.3509051833333148,98.57006333462077,285.15257378612637,330.29893614947383,955.5192375407663,mp-757965,mp-758282
680,mp-25201_Li,Li0-1Bi(PdO2)2,Bi(PdO2)2,Bi(PdO2)2,LiBi(PdO2)2,4.135455683333338,54.39064764999501,408.33604998672877,224.9301129443529,1688.6556386275033,mp-25201,mp-559893
681,mp-23637_Li,Li0-0.5VBiPbO5,VBiPbO5,VBiPbO5,LiV2Bi2(PbO5)2,-1.8514092666666593,24.33890040869284,144.04097083184053,-45.06126575713086,-266.6787881777315,mp-23637,mp-1235128
682,mp-23427_Li,Li0-2Ti3(BiO3)4,Ti3(BiO3)4,Ti3(BiO3)4,Li2Ti3(BiO3)4,-0.32154249416665937,45.21940261614188,331.59431555250967,-14.53995950192062,-106.62166327424025,mp-723064,mp-630234
683,mp-768599_Li,Li1-2CuCSO7,CuCSO7,LiCuCSO7,Li2CuCSO7,4.101987503333338,114.78174961986595,323.1978417732225,470.83330255142624,1325.753508058064,mp-768599,mp-771969
684,mp-768607_Li,Li1-2CrCSO7,CrCSO7,LiCrCSO7,Li2CrCSO7,2.310693358333343,120.75480715155103,299.73086786957083,279.0273308719127,692.5861256737062,mp-773160,mp-768607
685,mp-772437_Li,Li0-5V3Bi2(PO4)6,V3Bi2(PO4)6,V3Bi2(PO4)6,Li5V3Bi2(PO4)6,3.051783667333341,114.01795251186986,434.31745293500717,347.95812525851295,1325.4429093048718,mp-772437,mp-1177171
686,mp-755460_Li,Li1-2AlVO4,AlVO4,LiAlVO4,Li2AlVO4,2.841499051666678,172.0219977414676,622.2635644757885,488.80034344818756,1768.1613283446795,mp-769572,mp-755460
687,mp-1227566_Li,Li0-1Bi3PbWClO8,Bi3PbWClO8,Bi3PbWClO8,LiBi3PbWClO8,1.1030821233333274,22.553137595285015,187.60899830387913,24.87796290643569,206.9481322054816,mp-1227566,mp-1235925
688,mp-755069_Li,Li1-3Al2FeO6,Al2FeO6,LiAl2FeO6,Li3Al2FeO6,4.128403602083336,236.52455100765593,850.7126382408852,976.4688083611504,3512.085120051488,mp-755069,mp-770727
689,mp-756548_Li,Li0-1V5(BO5)2,V5(BO5)2,V5(BO5)2,LiV5(BO5)2,1.9757548033333356,60.463856558248835,243.9813167917674,119.46175502301794,482.0472585749267,mp-771822,mp-756548
690,mp-1041572_Li,Li0-1Bi(WO4)2,Bi(WO4)2,Bi(WO4)2,LiBi(WO4)2,4.827031028333342,37.66386903108291,281.3378886781919,181.80466446012045,1358.026718095424,mp-1041572,mp-1211195
691,mp-754594_Li,Li0-1VBO4,VBO4,VBO4,LiVBO4,2.794919053333328,201.98401509493772,572.1875332139003,564.528972257608,1599.2178386593266,mp-754594,mp-754909
692,mp-765400_Li,Li2-3Cr(CO3)3,Cr(CO3)3,Li2Cr(CO3)3,Li3Cr(CO3)3,4.193080858333322,105.99931319944366,272.5809143102226,444.46369117306585,1142.95381414119,mp-780684,mp-765400
693,mp-776330_Li,Li4-6Cu2C4SO16,Cu2C4SO16,Li4Cu2C4SO16,Li6Cu2C4SO16,4.09904137833333,106.17891959952117,307.799935328155,435.23178494516503,1261.6846711584303,mp-776330,mp-780401
694,mp-770599_Li,Li4-6Fe2C4SO16,Fe2C4SO16,Li4Fe2C4SO16,Li6Fe2C4SO16,3.488504268333334,109.52026297044173,299.19537104287394,382.06190484137517,1043.7443289486414,mp-781611,mp-770599
695,mp-770604_Li,Li0-2CoH8(CO5)2,CoH8(CO5)2,CoH8(CO5)2,Li2CoH8(CO5)2,3.431611315833341,202.35618405764802,432.0066062756639,694.4077710410793,1482.478758610327,mp-772431,mp-770604
696,mp-768606_Li,Li2-3MnSiCO7,MnSiCO7,Li2MnSiCO7,Li3MnSiCO7,3.700962993333324,117.62617061081579,326.2012472029299,435.3301044781411,1207.258744277219,mp-768606,mp-772668
697,mp-770369_Li,Li1-2NiCSO7,NiCSO7,LiNiCSO7,Li2NiCSO7,4.436482293333332,117.21777616649904,320.6384799911154,520.0345884265828,1422.506939041897,mp-770369,mp-771145
698,mp-776423_Li,Li4-6Ni2C4SO16,Ni2C4SO16,Li4Ni2C4SO16,Li6Ni2C4SO16,4.84406126333332,108.2601620393952,311.3415202222953,524.4188572972226,1508.1573977761282,mp-778481,mp-776423
699,mp-752834_Li,Li0.5-2Cr(CO3)2,Cr(CO3)2,LiCr2(CO3)4,Li2Cr(CO3)2,2.098752479999997,216.2620139446101,499.456909084878,453.8804380960443,1048.2364265950207,mp-753855,mp-753778
700,mp-771387_Li,Li4-6Mn2C4SO16,Mn2C4SO16,Li4Mn2C4SO16,Li6Mn2C4SO16,3.8856430183333304,109.927669930896,291.7430606572131,427.1396831886368,1133.6093867898974,mp-776358,mp-771387
701,mp-770901_Li,Li0-2FeCSO7,FeCSO7,FeCSO7,Li2FeCSO7,4.060498740833337,237.3929069091592,609.5423303811353,963.9335995874064,2475.045864997218,mp-1178258,mp-771011
702,mp-759255_Li,Li1-2CoH8(CO5)2,CoH8(CO5)2,LiCoH8(CO5)2,Li2CoH8(CO5)2,4.671780723333346,101.17809202882401,218.9188689729551,472.6818599639073,1022.7409520417901,mp-759255,mp-770598
703,mp-16271_Li,Li1-2CdSb,CdSb,LiCdSb,Li2CdSb,0.9740588433333344,108.04739771485889,561.6887778338929,105.2445232433122,547.117921250196,mp-1100425,mp-16271
704,mp-771912_Li,Li4-4.5Cr2C4SO16,Cr2C4SO16,Li4Cr2C4SO16,Li9Cr4C8(SO16)2,2.1327229533333183,28.432065805736013,74.69877058421092,60.63771935457656,159.3117826107263,mp-771912,mp-776454
705,mp-27850_Li,Li0-1TiNCl,TiNCl,TiNCl,LiTiNCl,1.3378837483333337,257.04490600026554,789.6246316007023,343.89620232962466,1056.4259619022753,mp-27850,mp-1078503
706,mp-770822_Li,Li2-3FeSiCO7,FeSiCO7,Li2FeSiCO7,Li3FeSiCO7,2.1687917733333295,117.15982315686261,327.1479911704385,254.09526062779136,709.5158719129718,mp-772072,mp-770822
707,mp-770515_Li,Li4-6Co2C4SO16,Co2C4SO16,Li4Co2C4SO16,Li6Co2C4SO16,4.477606420833344,108.1554013822178,305.61164316739985,484.277319676826,1368.4086557277783,mp-770944,mp-780426
708,mp-769201_Li,Li0-1CuHCO4,CuHCO4,CuHCO4,LiCuHCO4,3.4509983333333283,181.70096565583162,455.3102246803381,627.0497296433313,1571.27482652147,mp-769935,mp-769201
709,mp-25398_Li,Li1-2PWCO7,PWCO7,LiPWCO7,Li2PWCO7,2.387301633333327,75.98896869383812,303.3446897072007,181.4085890781148,724.1752732009915,mp-25414,mp-25398
710,mp-771916_Li,Li0-2NiH8(CO5)2,NiH8(CO5)2,NiH8(CO5)2,Li2NiH8(CO5)2,4.392236208333334,202.5395326655835,445.2766164707649,889.601468992688,1955.7600775870487,mp-772564,mp-771916
711,mp-570512_Li,Li0-1WCl6,WCl6,WCl6,LiWCl6,2.6459068133333306,66.42267055274955,205.92374381952513,175.7481965753152,544.8550367991888,mp-571518,mp-570512
712,mp-771972_Li,Li1-2CoCSO7,CoCSO7,LiCoCSO7,Li2CoCSO7,4.224635900833339,117.0949720138337,312.4068330965787,494.6836225767169,1319.8051227654553,mp-773196,mp-771972
713,mp-556603_Li,Li0-1FeWClO4,FeWClO4,FeWClO4,LiFeWClO4,3.3897662183333397,77.44378309704814,341.9608547089167,262.5163197623083,1159.1673532846812,mp-556603,mp-1210860
714,mp-752720_Li,Li1-2Ni(CO3)2,Ni(CO3)2,LiNi(CO3)2,Li2Ni(CO3)2,4.3980102208333465,139.16109782361937,374.38578621732955,612.0319305706672,1646.5525143185437,mp-763540,mp-766032
715,mp-765316_Li,Li1.5-2Ni(CO3)2,Ni(CO3)2,Li3Ni2(CO3)4,Li2Ni(CO3)2,4.800974803333337,69.58054891180969,183.81178921692825,334.05446212770113,882.4757685860909,mp-765316,mp-766019
716,mp-757402_Li,Li1-2Ni(CO3)2,Ni(CO3)2,LiNi(CO3)2,Li2Ni(CO3)2,4.812594573333333,139.16109782361937,322.50861587189337,669.7259442050596,1552.1032145983183,mp-758769,mp-759758
