,material_id,formula_pretty
0,mp-1178121,Li(Fe2O3)4
1,mp-1233014,Li(Fe2O3)4
2,mp-1235675,Li(Fe2O3)4
3,mp-1235693,Li(Fe2O3)4
4,mp-1236363,Li(Fe2O3)4
5,mp-758077,Li(Fe2O3)4
6,mp-997515,Li(Fe2O3)4
7,mp-1178103,Li(FeO2)2
8,mp-1178106,Li(FeO2)2
9,mp-1178108,Li(FeO2)2
10,mp-1178122,Li(FeO2)2
11,mp-25386,Li(FeO2)2
12,mp-752935,Li(FeO2)2
13,mp-754803,Li(FeO2)2
14,mp-771057,Li(FeO2)2
15,mp-771135,Li(FeO2)2
16,mp-771571,Li(FeO2)2
17,mp-773043,Li(FeO2)2
18,mp-752527,Li(FeO2)3
19,mp-753154,Li(FeO2)3
20,mp-758249,Li(FeO2)3
21,mp-1235270,Li(FeO2)8
22,mp-1236025,Li(FeO2)8
23,mp-29324,Li(Mo4O5)2
24,mp-25387,Li(MoO2)2
25,mp-25576,Li(MoO2)2
26,mp-636380,Li(MoO2)2
27,mp-1212055,Li(MoO2)3
28,mp-29508,Li(MoO3)3
29,mp-1045516,Li(NiO2)2
30,mp-1172967,Li(NiO2)2
31,mp-1314210,Li(NiO2)2
32,mp-1396571,Li(NiO2)2
33,mp-25388,Li(NiO2)2
34,mp-504102,Li(NiO2)2
35,mp-752531,Li(NiO2)2
36,mp-754917,Li(NiO2)2
37,mp-755045,Li(NiO2)2
38,mp-774941,Li(NiO2)2
39,mp-1222821,Li(NiO2)3
40,mp-1045572,Li(NiO2)4
41,mp-1222991,Li(NiO2)5
42,mp-685404,Li10Fe21O32
43,mp-530628,Li10Mn21O48
44,mp-531323,Li10Mn23O48
45,mp-1185196,Li10Ni4O9
46,mp-761137,Li10Ti3Mn5O16
47,mp-849463,Li11(FeO3)4
48,mp-1223041,Li11(MoO2)12
49,mp-38676,Li11(NiO2)12
50,mp-769472,Li11(NiO4)2
51,mp-1178085,Li11Fe5(OF11)2
52,mp-674422,Li11Mn11O26
53,mp-531021,Li11Mn13O32
54,mp-779771,Li11Mn6O16
55,mp-769524,Li11Nb4(Ni3O8)3
56,mp-758517,Li11Ni13O24
57,mp-760001,Li11Ti12(NiO8)4
58,mp-771347,Li11Ti4Fe9O32
59,mp-760216,Li11Ti4Mn12O32
60,mp-769463,Li11Ti8Fe5O32
61,mp-774644,Li11V12(CuO4)12
62,mp-776317,Li11V12(OF)24
63,mp-758440,Li11V16O32
64,mp-1178094,Li11V6O5F19
65,mp-777270,Li11V6O5F19
66,mp-777521,Li11V6O5F19
67,mp-778354,Li11V6O5F19
68,mp-779345,Li11V6O5F19
69,mp-780480,Li11V6O5F19
70,mp-849591,Li11V6O5F19
71,mp-760142,Li12Fe5O16
72,mp-753075,Li12Mn2O9
73,mp-1199885,Li12Mo5O17
74,mp-759703,Li12Ni11O28
75,mp-753008,Li13(FeO6)2
76,mp-759819,Li13Mn17O40
77,mp-530398,Li13Mn21O48
78,mp-752819,Li13Mn2O12
79,mp-1653421,Li13Mn2O9
80,mp-764770,Li13Mn2O9
81,mp-764234,Li13Mn3Nb2O16
82,mp-758228,Li13Mn8O24
83,mp-758586,Li13Mn8O24
84,mp-758698,Li13Mn8O24
85,mp-757347,Li13Ni15O28
86,mp-766878,Li13Ni15O28
87,mp-769473,Li13Ni9O22
88,mp-777360,Li13V24O52
89,mp-781016,Li14Fe4O13
90,mp-770530,Li14Mn2O9
91,mp-766829,Li15(FeO4)4
92,mp-758099,Li15(FeO6)2
93,mp-705910,Li15(NiO2)14
94,mp-698703,Li15Mn21O43
95,mp-758672,Li15Mn2O12
96,mp-760337,Li16Mn15(CuO12)3
97,mp-757655,Li17Ni11O28
98,mp-766611,Li17Ni11O28
99,mp-761629,Li17V16O32
100,mp-698842,Li19Ni23O42
101,mp-1223171,Li19V12O32
102,mp-1178060,Li2(FeO2)3
103,mp-752883,Li2(FeO2)3
104,mp-753191,Li2(FeO2)3
105,mp-758515,Li2(FeO2)3
106,mp-762575,Li2(FeO2)3
107,mp-762529,Li2(FeO2)5
108,mp-685529,Li2(NiO2)21
109,mp-753296,Li2(NiO2)3
110,mp-755410,Li2(NiO2)3
111,mp-758095,Li2(NiO2)3
112,mp-758726,Li2(NiO2)3
113,mp-758831,Li2(NiO2)3
114,mp-762391,Li2(NiO2)3
115,mp-773252,Li2(NiO2)3
116,mp-762387,Li2(NiO2)5
117,mp-769519,Li21(FeO4)4
118,mp-530102,Li21Mo11O32
119,mp-705828,Li23Ni17O40
120,mp-754716,Li2CuNiO4
121,mp-755308,Li2CuNiO4
122,mp-756256,Li2CuNiO4
123,mp-772597,Li2CuNiO4
124,mp-756110,Li2Fe(CuO3)2
125,mp-1178123,Li(CoO2)2
126,mp-1178332,Li(CoO2)2
127,mp-1222978,Li(CoO2)2
128,mp-1232996,Li(CoO2)2
129,mp-1235745,Li(CoO2)2
130,mp-1273834,Li(CoO2)2
131,mp-1285136,Li(CoO2)2
132,mp-1377260,Li(CoO2)2
133,mp-25383,Li(CoO2)2
134,mp-552024,Li(CoO2)2
135,mp-752807,Li(CoO2)2
136,mp-752914,Li(CoO2)2
137,mp-754742,Li(CoO2)2
138,mp-755386,Li(CoO2)2
139,mp-756773,Li(CoO2)2
140,mp-758122,Li(CoO2)2
141,mp-764935,Li(CoO2)2
142,mp-771014,Li(CoO2)2
143,mp-773076,Li(CoO2)2
144,mp-774082,Li(CoO2)2
145,mp-774239,Li(CoO2)2
146,mp-1285961,Li(CoO2)3
147,mp-1307826,Li(CoO2)3
148,mp-752635,Li(CoO2)3
149,mp-759301,Li(CoO2)3
150,mp-997539,Li(CoO2)3
151,mp-1045647,Li(CoO2)4
152,mp-1282881,Li(CoO2)4
153,mp-1290247,Li(CoO2)4
154,mp-1305141,Li(CoO2)4
155,mp-1306886,Li(CoO2)4
156,mp-758972,Li(CoO2)4
157,mp-780322,Li(CoO2)4
158,mp-674388,Li(CoO2)8
159,mp-1193147,Li(RuO2)2
160,mp-530277,Li10Co11O21
161,mp-1185179,Li10Co4O9
162,mp-773128,Li10Co4O9
163,mp-769567,Li10Ti11Cr9O40
164,mp-777402,Li10Ti2Mn3Ni3O16
165,mp-769483,Li11(CoO4)2
166,mp-757395,Li11(RuO3)8
167,mp-764428,Li12Cr5O16
168,mp-531078,Li13Co11O24
169,mp-757323,Li13Co15O28
170,mp-766887,Li13Co15O28
171,mp-777836,Li14Co13O28
172,mp-758530,Li15Cr2O12
173,mp-543091,Li16(CoO4)3
174,mp-758913,Li17(Co4O9)2
175,mp-1172980,Li17(CoO4)3
176,mp-543090,Li17(CoO4)3
177,mp-768424,Li17(CoO4)4
178,mp-754575,Li17Cr2O12
179,mp-768441,Li19(CoO4)4
180,mp-1178064,Li2(CoO2)3
181,mp-2913342,Li2(CoO2)3
182,mp-705847,Li2(CoO2)3
183,mp-758539,Li2(CoO2)3
184,mp-758725,Li2(CoO2)3
185,mp-532301,Li20(CoO2)21
186,mp-685270,Li20Co21O40
187,mp-705640,Li20Co21O40
188,mp-850944,Li21(Co4O9)2
189,mp-850954,Li21(CoO4)4
190,mp-778889,Li24Ti11CrO36
191,mp-779092,Li24Ti11CrO36
192,mp-779227,Li24Ti11CrO36
193,mp-779361,Li24Ti11CrO36
194,mp-779775,Li24Ti11CrO36
195,mp-768397,Li24Ti5Cr7O36
196,mp-768398,Li24Ti5Cr7O36
197,mp-768407,Li24Ti5Cr7O36
198,mp-768408,Li24Ti5Cr7O36
199,mp-768421,Li24Ti5Cr7O36
200,mp-768431,Li24Ti5Cr7O36
201,mp-768433,Li24Ti5Cr7O36
202,mp-768480,Li24Ti5Cr7O36
203,mp-768532,Li24Ti5Cr7O36
204,mp-771365,Li24Ti5Cr7O36
205,mp-768391,Li24Ti7Cr5O36
206,mp-768392,Li24Ti7Cr5O36
207,mp-768405,Li24Ti7Cr5O36
208,mp-768406,Li24Ti7Cr5O36
209,mp-768420,Li24Ti7Cr5O36
210,mp-768430,Li24Ti7Cr5O36
211,mp-768449,Li24Ti7Cr5O36
212,mp-768475,Li24Ti7Cr5O36
213,mp-771282,Li24Ti7Cr5O36
214,mp-1178068,Li24TiCr11O36
215,mp-777351,Li24TiCr11O36
216,mp-779077,Li24TiCr11O36
217,mp-780842,Li24TiCr11O36
218,mp-756031,Li2Co2OF6
219,mp-780860,Li2Co2OF6
220,mp-761080,Li2Co3OF6
221,mp-755735,Li2Co4O3F8
222,mp-807769,Li2Co4O3F8
223,mp-690530,Li2Co4O5
224,mp-780622,Li2Co4O7F
225,mp-760346,Li2Co4OF8
226,mp-765659,Li2Co4OF8
227,mp-765686,Li2Co4OF8
228,mp-1275349,Li2CoCuO4
229,mp-1281222,Li2CoCuO4
230,mp-1283607,Li2CoCuO4
231,mp-753366,Li2CoCuO4
232,mp-755354,Li2CoCuO4
233,mp-1277330,Li2CoO2
234,mp-755133,Li2CoO2
235,mp-755297,Li2CoO2
236,mp-764063,Li2CoO2F
237,mp-1173879,Li2CoO3
238,mp-1173880,Li2CoO3
239,mp-1173881,Li2CoO3
240,mp-1173883,Li2CoO3
241,mp-1173887,Li2CoO3
242,mp-1173888,Li2CoO3
243,mp-1173889,Li2CoO3
244,mp-1173890,Li2CoO3
245,mp-1173891,Li2CoO3
246,mp-1173894,Li2CoO3
247,mp-1284624,Li2CoO3
248,mp-1290895,Li2CoO3
249,mp-1306461,Li2CoO3
250,mp-1178111,Li10Co3Ni7O20
251,mp-769555,Li10Co3Ni7O20
252,mp-759912,Li10CoNi9O20
253,mp-769507,Li10CoNi9O20
254,mp-764265,Li10Mn3V5O16
255,mp-759959,Li10Mn5Fe3O16
256,mp-774315,Li10Ti3Co3(NiO8)2
257,mp-767746,Li12Mn2Fe3O16
258,mp-757774,Li2Co(NiO3)2
259,mp-754376,Li2Co2NiO6
260,mp-1290435,Li2Co3NiO8
261,mp-752876,Li2Co3NiO8
262,mp-753237,Li2Co3NiO8
263,mp-755696,Li2Co3NiO8
264,mp-756196,Li2Co3NiO8
265,mp-757851,Li2Co3NiO8
266,mp-778768,Li2Co3NiO8
267,mp-1178027,Li2CoNi3O8
268,mp-1178037,Li2CoNi3O8
269,mp-1178042,Li2CoNi3O8
270,mp-1412166,Li2CoNi3O8
271,mp-752703,Li2CoNi3O8
272,mp-775285,Li2CoNi3O8
273,mp-887677,Li2CoNi3O8
274,mp-1222816,Li2CoNiO4
275,mp-1272479,Li2CoNiO4
276,mp-1272871,Li2CoNiO4
277,mp-1276757,Li2CoNiO4
278,mp-1279456,Li2CoNiO4
279,mp-753276,Li2CoNiO4
280,mp-753536,Li2CoNiO4
281,mp-761608,Li2CoNiO4
282,mp-759297,Li2Mn(FeO3)2
283,mp-1571056,Li2Mn2FeO6
284,mp-1573004,Li2Mn2FeO6
285,mp-754476,Li2Mn2FeO6
286,mp-758874,Li2Mn2FeO6
287,mp-1177949,Li2Mn2V3O12
288,mp-753998,Li2Mn3(FeO4)3
289,mp-1177938,Li2Mn3FeO8
290,mp-1661410,Li2Mn3FeO8
291,mp-1661760,Li2Mn3FeO8
292,mp-1663998,Li2Mn3FeO8
293,mp-1664598,Li2Mn3FeO8
294,mp-756879,Li2Mn3FeO8
295,mp-770175,Li2Mn3FeO8
296,mp-775099,Li2Mn3FeO8
297,mp-777396,Li2Mn3FeO8
298,mp-1177922,Li2Mn3VO8
299,mp-756678,Li2Mn3VO8
300,mp-781772,Li2Mn3VO8
301,mp-849953,Li2Mn3VO8
302,mp-758305,Li2Mn5(FeO6)2
303,mp-769550,Li2Mn5(FeO6)2
304,mp-754303,Li2MnFe3O8
305,mp-768068,Li2MnFe3O8
306,mp-770757,Li2MnFe3O8
307,mp-773804,Li2MnFe3O8
308,mp-1177898,Li2MnFeO4
309,mp-754336,Li2MnFeO4
310,mp-754607,Li2MnFeO4
311,mp-770627,Li2MnFeO4
312,mp-753136,Li2MnV2O6
313,mp-1177891,Li2MnV3O8
314,mp-1177893,Li2MnV3O8
315,mp-1178076,Li2MnV3O8
316,mp-1273514,Li2MnV3O8
317,mp-1275702,Li2MnV3O8
318,mp-1284814,Li2MnV3O8
319,mp-1290626,Li2MnV3O8
320,mp-1293023,Li2MnV3O8
321,mp-1296412,Li2MnV3O8
322,mp-1302458,Li2MnV3O8
323,mp-1315650,Li2MnV3O8
324,mp-755379,Li2MnV3O8
325,mp-755560,Li2MnV3O8
326,mp-775278,Li2MnV3O8
327,mp-775327,Li2MnV3O8
328,mp-775492,Li2MnV3O8
329,mp-774824,Li2MnV4CuO12
330,mp-1191925,Li2MnV4O14
331,mp-776140,Li2MnV5O12
332,mp-753760,Li2MnVO4
333,mp-754402,Li2MnVO4
334,mp-756928,Li2MnVO4
335,mp-756787,Li3Co(NiO2)4
336,mp-1222524,Li3Co(NiO3)2
337,mp-754316,Li3Co(NiO3)2
338,mp-760869,Li3Co(NiO3)2
339,mp-755212,Li3Co2(NiO4)2
340,mp-779959,Li3Co2(NiO4)2
341,mp-1177722,Li3Co2Ni3O10
342,mp-1222507,Li3Co2NiO6
343,mp-1273342,Li3Co2NiO6
344,mp-1274234,Li3Co2NiO6
345,mp-1274281,Li3Co2NiO6
346,mp-1276403,Li3Co2NiO6
347,mp-1286317,Li3Co2NiO6
348,mp-1301359,Li3Co2NiO6
349,mp-765538,Li3Co2NiO6
350,mp-753764,Li3Co3NiO8
351,mp-759916,Li3Co3NiO8
352,mp-777820,Li3Co3NiO8
353,mp-754464,Li3Co4NiO8
354,mp-757871,Li3CoNi3O8
355,mp-760328,Li3CoNi3O8
356,mp-764661,Li3CoNi3O8
357,mp-774300,Li3CoNi3O8
358,mp-756386,Li3Mn(FeO2)4
359,mp-757072,Li3Mn(FeO3)2
360,mp-1392663,Li3Mn2(FeO4)2
361,mp-753880,Li3Mn2(FeO4)2
362,mp-767363,Li3Mn2(FeO4)2
363,mp-777446,Li3Mn2FeO6
364,mp-774814,Li3Mn2V3O12
365,mp-757617,Li3Mn2V5O12
366,mp-755092,Li3Mn2VO6
367,mp-753542,Li3Mn3(FeO5)2
368,mp-1177852,Li3Mn3FeO8
369,mp-759910,Li3Mn3FeO8
370,mp-763959,Li3Mn3FeO8
371,mp-863333,Li3Mn3FeO8
372,mp-863869,Li3Mn3FeO8
373,mp-769530,Li3Mn4(FeO6)2
374,mp-756377,Li3Mn4FeO8
375,mp-760073,Li10Mn3Cr5O16
376,mp-779764,Li10Ti2Mn3Co3O16
377,mp-735790,Li14Mn22Cr3Cu3O56
378,mp-770492,Li24Mn11CrO36
379,mp-770619,Li24Mn11CrO36
380,mp-770622,Li24Mn11CrO36
381,mp-770668,Li24Mn11CrO36
382,mp-770669,Li24Mn11CrO36
383,mp-768726,Li24Mn5Cr7O36
384,mp-768784,Li24Mn5Cr7O36
385,mp-768825,Li24Mn5Cr7O36
386,mp-768842,Li24Mn5Cr7O36
387,mp-768843,Li24Mn5Cr7O36
388,mp-768905,Li24Mn5Cr7O36
389,mp-768924,Li24Mn5Cr7O36
390,mp-769037,Li24Mn5Cr7O36
391,mp-777958,Li24Mn5Cr7O36
392,mp-778112,Li24Mn5Cr7O36
393,mp-768724,Li24Mn7Cr5O36
394,mp-768759,Li24Mn7Cr5O36
395,mp-768841,Li24Mn7Cr5O36
396,mp-768925,Li24Mn7Cr5O36
397,mp-768929,Li24Mn7Cr5O36
398,mp-769012,Li24Mn7Cr5O36
399,mp-770232,Li24Mn7Cr5O36
400,mp-777641,Li24Mn7Cr5O36
401,mp-777643,Li24Mn7Cr5O36
402,mp-780441,Li24Mn7Cr5O36
403,mp-1178077,Li24MnCr11O36
404,mp-770504,Li24MnCr11O36
405,mp-770667,Li24MnCr11O36
406,mp-770973,Li24MnCr11O36
407,mp-770985,Li24MnCr11O36
408,mp-1223182,Li2Fe2(MoO4)3
409,mp-21778,Li2Fe2(MoO4)3
410,mp-1212199,Li2Fe3(MoO4)3
411,mp-1177992,Li2Mn(CoO3)2
412,mp-777381,Li2Mn(CoO3)2
413,mp-754926,Li2Mn2CoO6
414,mp-779065,Li2Mn2CoO6
415,mp-1222848,Li2Mn2CoO8
416,mp-775291,Li2Mn2Cr3O12
417,mp-1568146,Li2Mn2CrO6
418,mp-1568343,Li2Mn2CrO6
419,mp-756038,Li2Mn2CrO6
420,mp-754774,Li2Mn3(CoO4)3
421,mp-1177935,Li2Mn3CoO8
422,mp-1287701,Li2Mn3CoO8
423,mp-1304017,Li2Mn3CoO8
424,mp-1306790,Li2Mn3CoO8
425,mp-754784,Li2Mn3CoO8
426,mp-757513,Li2Mn3CoO8
427,mp-774822,Li2Mn3CoO8
428,mp-775027,Li2Mn3CoO8
429,mp-850956,Li2Mn3Cr3O12
430,mp-1405125,Li2Mn3CrO8
431,mp-752417,Li2Mn3CrO8
432,mp-755722,Li2Mn3CrO8
433,mp-768844,Li2Mn3CrO8
434,mp-774820,Li2Mn3CrO8
435,mp-775679,Li2Mn3CrO8
436,mp-1277684,Li2MnCo3O8
437,mp-1291754,Li2MnCo3O8
438,mp-1304075,Li2MnCo3O8
439,mp-1306185,Li2MnCo3O8
440,mp-1306729,Li2MnCo3O8
441,mp-753177,Li2MnCo3O8
442,mp-754108,Li2MnCo3O8
443,mp-755265,Li2MnCo3O8
444,mp-757026,Li2MnCo3O8
445,mp-757572,Li2MnCo3O8
446,mp-761940,Li2MnCo3O8
447,mp-1173882,Li2MnCoO4
448,mp-1173884,Li2MnCoO4
449,mp-1173885,Li2MnCoO4
450,mp-1173886,Li2MnCoO4
451,mp-1173893,Li2MnCoO4
452,mp-1173895,Li2MnCoO4
453,mp-1173896,Li2MnCoO4
454,mp-1173897,Li2MnCoO4
455,mp-1173901,Li2MnCoO4
456,mp-1173902,Li2MnCoO4
457,mp-1173904,Li2MnCoO4
458,mp-1173905,Li2MnCoO4
459,mp-1173906,Li2MnCoO4
460,mp-1173910,Li2MnCoO4
461,mp-1173911,Li2MnCoO4
462,mp-1173912,Li2MnCoO4
463,mp-1173915,Li2MnCoO4
464,mp-1173916,Li2MnCoO4
465,mp-1173917,Li2MnCoO4
466,mp-1173918,Li2MnCoO4
467,mp-1173919,Li2MnCoO4
468,mp-1173920,Li2MnCoO4
469,mp-1173929,Li2MnCoO4
470,mp-1173949,Li2MnCoO4
471,mp-1177941,Li2MnCoO4
472,mp-1275612,Li2MnCoO4
473,mp-1284710,Li2MnCoO4
474,mp-1296374,Li2MnCoO4
475,mp-1301210,Li2MnCoO4
476,mp-1304023,Li2MnCoO4
477,mp-1310532,Li2MnCoO4
478,mp-753482,Li2MnCoO4
479,mp-765552,Li2MnCoO4
480,mp-755886,Li2MnCr2O6
481,mp-850919,Li2MnCr2O6
482,mp-1177916,Li2MnCr3O8
483,mp-754425,Li2MnCr3O8
484,mp-773456,Li2MnCr3O8
485,mp-774290,Li2MnCr3O8
486,mp-774951,Li2MnCr3O8
487,mp-775196,Li2MnCr3O8
488,mp-775295,Li2MnCr3O8
489,mp-780543,Li2MnCr3O8
490,mp-1101152,Li2MnCrO4
491,mp-1275319,Li2MnCrO4
492,mp-1288012,Li2MnCrO4
493,mp-754641,Li2MnCrO4
494,mp-755443,Li2MnCrO4
495,mp-770856,Li2MnCrO4
496,mp-759143,Li2V(FeO3)2
497,mp-754148,Li2V2FeO6
498,mp-758699,Li2V2FeO6
499,mp-776874,Li2V3(FeO6)2
500,mp-760848,Li10Fe3Co7O20
501,mp-759769,Li10Fe5Co3O16
502,mp-763869,Li10Fe5Co3O16
503,mp-770651,Li10Fe9CoO20
504,mp-761094,Li10FeCo9O20
505,mp-764262,Li10FeCo9O20
506,mp-778830,Li10Ti2Fe3Co3O16
507,mp-759872,Li11Cr3Fe3O16
508,mp-765203,Li11Cr3Fe3O16
509,mp-782631,Li2Cr(FeO3)2
510,mp-754946,Li2Cr2FeO6
511,mp-782636,Li2Cr2FeO6
512,mp-775129,Li2Cr3(FeO6)2
513,mp-755927,Li2Cr3FeO8
514,mp-756058,Li2Cr3FeO8
515,mp-756179,Li2Cr3FeO8
516,mp-756456,Li2Cr3FeO8
517,mp-769975,Li2Cr3FeO8
518,mp-774415,Li2Cr3FeO8
519,mp-775335,Li2Cr3FeO8
520,mp-777653,Li2Cr3FeO8
521,mp-1178043,Li2CrFe3O8
522,mp-1178052,Li2CrFe3O8
523,mp-754888,Li2CrFe3O8
524,mp-769871,Li2CrFe3O8
525,mp-775460,Li2CrFe3O8
526,mp-752610,Li2CrFeO4
527,mp-754256,Li2CrFeO4
528,mp-754348,Li2CrFeO4
529,mp-754386,Li2CrFeO4
530,mp-754901,Li2CrFeO4
531,mp-754952,Li2CrFeO4
532,mp-755048,Li2CrFeO4
533,mp-755550,Li2CrFeO4
534,mp-755848,Li2CrFeO4
535,mp-756242,Li2CrFeO4
536,mp-768945,Li2CrFeO4
537,mp-863081,Li2CrFeO4
538,mp-1571236,Li2Fe(CoO3)2
539,mp-1639830,Li2Fe(CoO3)2
540,mp-1640067,Li2Fe(CoO3)2
541,mp-1643412,Li2Fe(CoO3)2
542,mp-1646935,Li2Fe(CoO3)2
543,mp-1980018,Li2Fe(CoO3)2
544,mp-1980704,Li2Fe(CoO3)2
545,mp-757742,Li2Fe(CoO3)2
546,mp-759569,Li2Fe2Co3O10
547,mp-759337,Li2Fe2CoO6
548,mp-752595,Li2Fe3(CoO4)3
549,mp-752817,Li2Fe3Co5O16
550,mp-757626,Li2Fe3Co7O20
551,mp-1178151,Li2Fe3CoO8
552,mp-756157,Li2Fe3CoO8
553,mp-756292,Li2Fe3CoO8
554,mp-756518,Li2Fe3CoO8
555,mp-757499,Li2Fe3CoO8
556,mp-757897,Li2Fe3CoO8
557,mp-758375,Li2Fe3CoO8
558,mp-759180,Li2Fe3CoO8
559,mp-762142,Li2Fe3CoO8
560,mp-762595,Li2Fe3CoO8
561,mp-878729,Li2Fe3CoO8
562,mp-1177976,Li2FeCo3O8
563,mp-1284679,Li2FeCo3O8
564,mp-1291664,Li2FeCo3O8
565,mp-1299471,Li2FeCo3O8
566,mp-1304790,Li2FeCo3O8
567,mp-757856,Li2FeCo3O8
568,mp-758079,Li2FeCo3O8
569,mp-761763,Li2FeCo3O8
570,mp-761944,Li2FeCo3O8
571,mp-763922,Li2FeCo3O8
572,mp-775721,Li2FeCo3O8
573,mp-861570,Li2FeCo3O8
574,mp-759051,Li2FeCo9O20
575,mp-1177955,Li2FeCoO4
576,mp-1177967,Li2FeCoO4
577,mp-1222775,Li2FeCoO4
578,mp-753409,Li2FeCoO4
579,mp-754129,Li3Cr(FeO2)4
580,mp-756692,Li3Cr(FeO3)2
581,mp-771093,Li3Cr10Fe5O24
582,mp-755011,Li3Cr2(FeO4)2
583,mp-1177772,Li3Cr2Fe3O10
584,mp-756384,Li3Cr2Fe5O12
585,mp-755051,Li3Cr2FeO6
586,mp-1304638,Li3Cr3FeO8
587,mp-755458,Li3Cr3FeO8
588,mp-768696,Li3Cr3FeO8
589,mp-850200,Li3Cr3FeO8
590,mp-863330,Li3Cr3FeO8
591,mp-770828,Li3Cr4FeO8
592,mp-754773,Li3CrFe3O8
593,mp-754939,Li3CrFe3O8
594,mp-760295,Li3CrFe3O8
595,mp-763933,Li3CrFe3O8
596,mp-1177773,Li3Fe(CoO2)4
597,mp-756767,Li3Fe(CoO2)4
598,mp-761602,Li3Fe(CoO3)2
599,mp-1177761,Li3Fe2(CoO4)2
600,mp-1385162,Li3Fe2(CoO4)2
601,mp-755944,Li3Fe2(CoO4)2
602,mp-759196,Li3Fe2Co3O10
603,mp-1222513,Li3Fe2CoO6
604,mp-1303115,Li3Fe2CoO6
605,mp-761592,Li3Fe2CoO6
606,mp-753590,Li3Fe3CoO8
607,mp-763428,Li3Fe3CoO8
608,mp-756592,Li3Fe4CoO8
609,mp-756115,Li3Fe5(CoO6)2
610,mp-752570,Li3FeCo3O8
611,mp-753893,Li3FeCo3O8
612,mp-780315,Li4Cr2Fe3O10
613,mp-850397,Li4Cr2Fe5O12
614,mp-755679,Li4Cr3(FeO4)3
615,mp-850905,Li4Cr3(FeO4)3
616,mp-772097,Li4Cr3Fe5O16
617,mp-772464,Li4Cr3Fe5O16
618,mp-1177503,Li4Cr3FeO8
619,mp-754241,Li4Cr3FeO8
620,mp-755153,Li4Cr3FeO8
621,mp-755721,Li4Cr3FeO8
622,mp-759199,Li4Cr3FeO8
623,mp-768687,Li4Cr3FeO8
624,mp-768703,Li4Cr3FeO8
625,mp-771052,Li10Fe3Ni7O20
626,mp-769545,Li10FeNi9O20
627,mp-774319,Li10Ti2Fe3Ni3O16
628,mp-850867,Li2Cr2NiO6
629,mp-780190,Li2Cr3(NiO6)2
630,mp-1178044,Li2Cr3NiO8
631,mp-771776,Li2Cr3NiO8
632,mp-772613,Li2Cr3NiO8
633,mp-775015,Li2Cr3NiO8
634,mp-775440,Li2Cr3NiO8
635,mp-1178023,Li2CrNiO4
636,mp-1273683,Li2CrNiO4
637,mp-1273921,Li2CrNiO4
638,mp-1285073,Li2CrNiO4
639,mp-754910,Li2CrNiO4
640,mp-762507,Li2CrNiO4
641,mp-756434,Li2Fe(NiO3)2
642,mp-758983,Li2Fe(NiO3)2
643,mp-758197,Li2Fe2NiO6
644,mp-777153,Li2Fe2NiO6
645,mp-1178127,Li2Fe3NiO8
646,mp-1409449,Li2Fe3NiO8
647,mp-753165,Li2Fe3NiO8
648,mp-753695,Li2Fe3NiO8
649,mp-756185,Li2Fe3NiO8
650,mp-767972,Li2Fe3NiO8
651,mp-774837,Li2Fe3NiO8
652,mp-774943,Li2Fe3NiO8
653,mp-775286,Li2Fe3NiO8
654,mp-776112,Li2Fe3NiO8
655,mp-783903,Li2Fe3NiO8
656,mp-752523,Li2FeNi3O8
657,mp-753978,Li2FeNi3O8
658,mp-768413,Li2FeNi3O8
659,mp-772095,Li2FeNi3O8
660,mp-772596,Li2FeNi3O8
661,mp-776318,Li2FeNi3O8
662,mp-1274697,Li2FeNiO4
663,mp-753050,Li2FeNiO4
664,mp-755008,Li2FeNiO4
665,mp-1211383,Li2Ni2(MoO4)3
666,mp-754650,Li2V3NiO8
667,mp-777896,Li2V3NiO8
668,mp-1177805,Li2V4CuNiO12
669,mp-754924,Li2V5NiO12
670,mp-776323,Li2V5NiO12
671,mp-1177769,Li2VNiO4
672,mp-1282947,Li2VNiO4
673,mp-1305888,Li2VNiO4
674,mp-753337,Li2VNiO4
675,mp-754183,Li2VNiO4
676,mp-756352,Li3Cr(NiO2)4
677,mp-754431,Li3Cr(NiO3)2
678,mp-756976,Li3Cr2(NiO4)2
679,mp-756842,Li3Cr2NiO6
680,mp-772885,Li3Cr3(NiO6)2
681,mp-756615,Li3Cr3NiO8
682,mp-768676,Li3Cr3NiO8
683,mp-755220,Li3CrNi3O8
684,mp-757287,Li3Fe(Ni2O5)2
685,mp-757010,Li3Fe(NiO2)4
686,mp-773709,Li3Fe(NiO3)2
687,mp-753582,Li3Fe2(NiO4)2
688,mp-767955,Li3Fe2(NiO4)2
689,mp-752981,Li3Fe2Ni3O10
690,mp-759182,Li3Fe2Ni5O12
691,mp-757135,Li3Fe2NiO6
692,mp-754094,Li3Fe3NiO8
693,mp-757161,Li3Fe3NiO8
694,mp-756803,Li3Fe4NiO8
695,mp-753185,Li3Fe5(NiO6)2
696,mp-753275,Li3FeNi3O8
697,mp-756498,Li3FeNi3O8
698,mp-761063,Li3FeNi3O8
699,mp-1177514,Li3V2(NiO4)2
700,mp-755724,Li3V2NiO6
701,mp-756454,Li3V4NiO12
702,mp-756571,Li3V4NiO12
703,mp-780469,Li4Cr2Ni5O12
704,mp-1290930,Li4Cr3NiO8
705,mp-1311864,Li4Cr3NiO8
706,mp-1317583,Li4Cr3NiO8
707,mp-1370081,Li4Cr3NiO8
708,mp-753765,Li4Cr3NiO8
