,battery_formula,battery_id,charge_id,discharge_id
2212,Li0-1Mn2OF3,mp-752756_Li,mp-752756,mp-753996
2213,Li0-2FeSiO4,mp-758209_Li,mp-1191756,mp-758209
2214,Li1.5-2FeSiO4,mp-758465_Li,mp-778622,mp-758465
2215,Li0-1FePO4,mp-19109_Li,mp-19109,mp-757754
2216,Li0-1FePO4,mp-776288_Li,mp-776288,mp-831160
2217,Li3-4FeP2O9,mp-26901_Li,mp-26902,mp-26901
2218,Li0-2Mn3CoO8,mp-758012_Li,mp-758012,mp-1177935
2219,Li3-4Mn3CoO8,mp-1297796_Li,mp-1299461,mp-1297796
2220,Li0-4Mn3Co5O16,mp-754275_Li,mp-756736,mp-754275
2221,Li0-4Mn5Co3O16,mp-756965_Li,mp-756965,mp-768354
2222,Li0-3Mn2CoO6,mp-752794_Li,mp-761501,mp-752794
2223,Li0-4Mn5CoO12,mp-755555_Li,mp-755555,mp-771545
2224,Li3-3.5Fe2(PO4)3,mp-758962_Li,mp-772738,mp-772517
2225,Li0-3Mn5OF11,mp-1345203_Li,mp-1345203,mp-1347196
2226,Li0-3Mn5OF11,mp-754167_Li,mp-754167,mp-760153
2227,Li0-1Mn7(OF3)3,mp-753079_Li,mp-861565,mp-753079
2228,Li0-0.5Mn3(OF2)2,mp-760972_Li,mp-760972,mp-1232977
2229,Li0-2MnCo3O8,mp-757026_Li,mp-757029,mp-757026
2230,Li0-2Mn3CoO8,mp-756482_Li,mp-756482,mp-1287701
2231,Li0-3Mn4CoO8,mp-755442_Li,mp-755442,mp-755577
2232,Li0-2MnCo3O8,mp-753177_Li,mp-753551,mp-753177
2233,Li0-4MnCo5O12,mp-755620_Li,mp-755620,mp-1177382
2234,Li0-2CoO2,mp-32686_Li,mp-32686,mp-755297
2235,Li0-2FeP2O7,mp-26326_Li,mp-26626,mp-695805
2236,Li0.5-1FeSiO4,mp-757540_Li,mp-780871,mp-758825
2237,Li1-4Mn3OF8,mp-759751_Li,mp-759751,mp-759970
2238,Li0-0.5CoO2,mp-756488_Li,mp-756488,mp-756773
2239,Li0-5Mn5O9F,mp-752744_Li,mp-766870,mp-753735
2240,Li0-0.67FePO4,mp-771770_Li,mp-772512,mp-771770
2241,Li0-5Co7O12,mp-756433_Li,mp-756900,mp-756433
2242,Li1-2FeP2O7,mp-26025_Li,mp-694534,mp-26025
2243,Li4-5Co7O16,mp-771191_Li,mp-771197,mp-771191
2244,Li0.5-1FePO4,mp-753789_Li,mp-753789,mp-774251
2245,Li0-1FeP2O7,mp-26563_Li,mp-26564,mp-26563
2246,Li1-2FeP2O7,mp-26255_Li,mp-695816,mp-26255
2247,Li0-1FeP2O7,mp-26717_Li,mp-690058,mp-26717
2248,Li0-2FeP2O7,mp-19294_Li,mp-25246,mp-779056
2249,Li0-1Fe5P3O13,mp-758965_Li,mp-763767,mp-758965
2250,Li0-1Fe4P7O24,mp-26756_Li,mp-26756,mp-697800
2251,Li0-8Fe7(PO4)8,mp-774835_Li,mp-1178257,mp-774835
2252,Li0-2FeP2O7,mp-757481_Li,mp-766012,mp-757481
2253,Li0-3Fe2P5O16,mp-26184_Li,mp-27016,mp-31885
2254,Li0-1FePO4,mp-19017_Li,mp-20361,mp-19017
2255,Li1-2FeP2O7,mp-705011_Li,mp-705011,mp-1101596
2256,Li0-6Fe5(P2O7)4,mp-705376_Li,mp-705433,mp-705431
2257,Li0-1FePO4,mp-757097_Li,mp-766442,mp-757097
2258,Li0-0.5CoO2,mp-755386_Li,mp-1275937,mp-755386
2259,Li3-4MnOF4,mp-753509_Li,mp-1276200,mp-760393
2260,Li2.5-3.5CoO3,mp-753251_Li,mp-753251,mp-850281
2261,Li0-1V(PO3)3,mp-758307_Li,mp-767740,mp-758307
2262,Li1.2-1.6CoO2,mp-752627_Li,mp-761027,mp-1638660
2263,Li0-1V(PO3)3,mp-26297_Li,mp-705305,mp-26297
2264,Li0-1V(PO3)4,mp-26915_Li,mp-26916,mp-26915
2265,Li0-1V(PO3)4,mp-26322_Li,mp-26322,mp-32523
2266,Li4-7Co5O12,mp-759802_Li,mp-759802,mp-771155
2267,Li0-1V(PO3)4,mp-765972_Li,mp-765972,mp-1176577
2268,Li4-5CoO4,mp-759339_Li,mp-759339,mp-779022
2269,Li0-3Mn3CoO8,mp-754784_Li,mp-773167,mp-1177633
2270,Li2-3MnCo3O8,mp-1301147_Li,mp-1306185,mp-1301147
2271,Li0-1.5MnCoO4,mp-756184_Li,mp-756184,mp-757164
2272,Li0-1V(PO3)3,mp-26225_Li,mp-26226,mp-26225
2273,Li2-3.5CoO3,mp-752662_Li,mp-773514,mp-849462
2274,Li8.5-10.5Co4O9,mp-758913_Li,mp-758913,mp-850944
2275,Li0-1V(PO3)4,mp-26834_Li,mp-26834,mp-32502
2276,Li0-1V(PO3)4,mp-26719_Li,mp-32509,mp-26719
2277,Li0-0.67CoO2,mp-705847_Li,mp-754720,mp-705847
2278,Li4-14Co13O28,mp-758645_Li,mp-759373,mp-777836
2279,Li0-1.25CoO2,mp-755508_Li,mp-755508,mp-780140
2280,Li1-2V(PO4)2,mp-26947_Li,mp-26948,mp-26947
2281,Li0-1V2(PO4)3,mp-858880_Li,mp-934429,mp-858880
2282,Li0-1V(PO3)4,mp-26199_Li,mp-32527,mp-26199
2283,Li0-2Co21O40,mp-685270_Li,mp-850026,mp-705640
2284,Li0-1CoO2,mp-753473_Li,mp-754748,mp-753473
2285,Li0-2V(PO3)5,mp-705334_Li,mp-883522,mp-705334
2286,Li0-2V(PO3)5,mp-26152_Li,mp-26152,mp-540330
2287,Li1-3V(PO4)2,mp-26415_Li,mp-753696,mp-26539
2288,Li0-3V3(PO4)4,mp-32528_Li,mp-32529,mp-32528
2289,Li1-3V(PO4)2,mp-26619_Li,mp-766050,mp-26619
2290,Li0-3V3(PO4)4,mp-26421_Li,mp-1101510,mp-26421
2291,Li0-1V(PO3)4,mp-26865_Li,mp-697797,mp-26865
2292,Li0-1V(PO3)4,mp-26955_Li,mp-26956,mp-26955
2293,Li0-1V2P3O11,mp-26932_Li,mp-1244659,mp-32516
2294,Li0-2FeP2O7,mp-26546_Li,mp-697733,mp-697811
2295,Li0-4Fe3P4O15,mp-705381_Li,mp-705395,mp-705404
2296,Li1-2FeP2O7,mp-25845_Li,mp-1101522,mp-25845
2297,Li0-1FePO4,mp-753756_Li,mp-753756,mp-757406
2298,Li0-2MnCo3O8,mp-757572_Li,mp-867992,mp-761940
2299,Li0-2MnCoO4,mp-752945_Li,mp-752945,mp-753482
2300,Li0-4Mn3CoO8,mp-753150_Li,mp-771970,mp-1301464
2301,Li2-3MnCo3O8,mp-1306381_Li,mp-1306729,mp-1306381
2302,Li0-1FePO4,mp-504184_Li,mp-694541,mp-504184
2303,Li0-1FePO4,mp-753523_Li,mp-753636,mp-765627
2304,Li0-1FePO4,mp-504149_Li,mp-504149,mp-704251
2305,Li0-1FePO4,mp-26791_Li,mp-26792,mp-757027
2306,Li0-1FePO4,mp-585400_Li,mp-704220,mp-585400
2307,Li0-1FePO4,mp-26559_Li,mp-504276,mp-756958
2308,Li0-1FePO4,mp-18951_Li,mp-25303,mp-18951
2309,Li0-1FePO4,mp-26611_Li,mp-26612,mp-26611
2310,Li0-1FePO4,mp-765594_Li,mp-766460,mp-765594
2311,Li0-1CoO2,mp-22526_Li,mp-25234,mp-22526
2312,Li0-7Fe4P9O32,mp-27081_Li,mp-27102,mp-27081
2313,Li3-5V2P5O18,mp-26595_Li,mp-697772,mp-26595
2314,Li0-1Fe3P3O11,mp-540050_Li,mp-540050,mp-705089
2315,Li1-2V(PO4)2,mp-32465_Li,mp-32465,mp-32525
2316,Li0-1V2P2O9,mp-1013850_Li,mp-1350503,mp-1013850
2317,Li0-1V2P3O10,mp-26635_Li,mp-26636,mp-26635
2318,Li3-9Fe3P8O29,mp-26221_Li,mp-705437,mp-554093
2319,Li0-1FePO4,mp-26041_Li,mp-540111,mp-26041
2320,Li0-2FeP2O7,mp-26358_Li,mp-26644,mp-540231
2321,Li1-3V(PO4)2,mp-26399_Li,mp-767644,mp-26399
2322,Li0-1V3(P3O10)2,mp-26707_Li,mp-26708,mp-26707
2323,Li3-5V2P5O18,mp-821758_Li,mp-821758,mp-935669
2324,Li4-5CoO4,mp-759702_Li,mp-759702,mp-773454
2325,Li0-13Co15O28,mp-758387_Li,mp-766681,mp-766887
2326,Li0-1CoO2,mp-25383_Li,mp-1278937,mp-849273
2327,Li0-1V3P3O13,mp-1013878_Li,mp-1047927,mp-1013878
2328,Li4-6CoO4,mp-18925_Li,mp-776004,mp-18925
2329,Li0-3V2P5O16,mp-25811_Li,mp-27022,mp-25811
2330,Li0-2V3(P2O7)2,mp-26241_Li,mp-26242,mp-26241
2331,Li0-2V(PO3)4,mp-26802_Li,mp-26802,mp-697754
2332,Li1-3V(PO4)2,mp-26896_Li,mp-26896,mp-757334
2333,Li0-3V3(PO4)4,mp-26101_Li,mp-694629,mp-26101
2334,Li1-3V2(PO4)3,mp-26903_Li,mp-26904,mp-26903
2335,Li1-3V(PO4)2,mp-26673_Li,mp-32471,mp-757278
2336,Li0-1V3(P3O10)2,mp-25911_Li,mp-25912,mp-25911
2337,Li4-5.88CoO4,mp-759349_Li,mp-764688,mp-1177487
2338,Li0-2MnCoO4,mp-753606_Li,mp-753606,mp-765552
2339,Li0-1VP2O7,mp-758422_Li,mp-1048335,mp-758422
2340,Li0-1VP2O7,mp-25849_Li,mp-25850,mp-25849
2341,Li0-1VPO4,mp-752431_Li,mp-767632,mp-752431
2342,Li0-1VP2O7,mp-26887_Li,mp-26888,mp-26887
2343,Li0-1V4(PO4)3,mp-758417_Li,mp-883520,mp-758417
2344,Li0-1VP2O7,mp-26524_Li,mp-26524,mp-705340
2345,Li0-1VP2O7,mp-26227_Li,mp-26228,mp-26227
2346,Li0-1VP2O7,mp-26251_Li,mp-26252,mp-26251
2347,Li4-5V3P8O29,mp-1336778_Li,mp-1366322,mp-1336778
2348,Li0-1VP2O7,mp-26681_Li,mp-540363,mp-26681
2349,Li0-1VP2O7,mp-26817_Li,mp-26818,mp-26817
2350,Li0-1VPO5,mp-26429_Li,mp-26430,mp-26429
2351,Li1-2VP4O13,mp-25948_Li,mp-25948,mp-704203
2352,Li0-1VPO5,mp-25265_Li,mp-25265,mp-26963
2353,Li0-1VPO5,mp-753248_Li,mp-1100906,mp-753248
2354,Li0-1VPO5,mp-26461_Li,mp-26462,mp-26461
2355,Li0-14V9(P2O7)8,mp-765044_Li,mp-1101365,mp-765044
2356,Li0-2VP2O7,mp-26727_Li,mp-26728,mp-26731
2357,Li0-1VPO5,mp-757445_Li,mp-770892,mp-772256
2358,Li0-1VPO5,mp-25203_Li,mp-25203,mp-26091
2359,Li0-1VPO5,mp-766127_Li,mp-766127,mp-776381
2360,Li0-1VPO4,mp-18835_Li,mp-18835,mp-26127
2361,Li0-1V4P7O24,mp-504284_Li,mp-504284,mp-1101513
2362,Li0-4V5(P3O11)2,mp-758308_Li,mp-767351,mp-758308
2363,Li0-0.67VPO4,mp-772292_Li,mp-861444,mp-772292
2364,Li0-1V6P7O24,mp-26765_Li,mp-26766,mp-26765
2365,Li0-4MnCo3O8,mp-754108_Li,mp-773602,mp-861547
2366,Li0-1FePO4,mp-760343_Li,mp-760343,mp-761486
2367,Li0-1FePO4,mp-585319_Li,mp-704299,mp-585319
2368,Li0-1V2O5,mp-19013_Li,mp-25233,mp-19013
2369,Li0-3V5O12,mp-777580_Li,mp-777580,mp-1177476
2370,Li0-5Fe2(PO4)3,mp-6373_Li,mp-26412,mp-1177302
2371,Li0-1VPO4,mp-25422_Li,mp-26110,mp-25422
2372,Li0-2VP2O7,mp-705024_Li,mp-705024,mp-752869
2373,Li0-2VP2O7,mp-18911_Li,mp-25294,mp-754669
2374,Li0-7V4P9O32,mp-27087_Li,mp-705008,mp-27087
2375,Li0-3V12O29,mp-772492_Li,mp-773019,mp-772492
2376,Li0-2V3(P2O7)2,mp-758066_Li,mp-883548,mp-758066
2377,Li3-5V7O12,mp-752640_Li,mp-752640,mp-764746
2378,Li2-3FePO5,mp-765579_Li,mp-766462,mp-765579
2379,Li0-1FePO4,mp-694615_Li,mp-705201,mp-694615
2380,Li0-1V2O5,mp-18934_Li,mp-25279,mp-555869
2381,Li0-0.12VO2,mp-1235320_Li,mp-1446045,mp-1235320
2382,Li0-2FeP4O13,mp-705398_Li,mp-1101552,mp-759091
2383,Li0-1V2O5,mp-25280_Li,mp-25280,mp-627993
2384,Li0-1V2O5,mp-776152_Li,mp-776152,mp-777667
2385,Li0-1V2O5,mp-19408_Li,mp-25288,mp-19408
2386,Li0-3V5O12,mp-754451_Li,mp-754451,mp-777675
2387,Li0-2V3O7,mp-760992_Li,mp-764115,mp-772164
2388,Li0-0.25VO2,mp-541404_Li,mp-541404,mp-1210897
2389,Li0-3.5Fe2(PO4)3,mp-19430_Li,mp-26582,mp-1177121
2390,Li0-2VPO5,mp-19000_Li,mp-763482,mp-780725
2391,Li0-4.5V2(PO4)3,mp-26103_Li,mp-26104,mp-760985
2392,Li0-0.67V2O5,mp-25207_Li,mp-25207,mp-27751
2393,Li0-0.25VO2,mp-777469_Li,mp-777469,mp-1236354
2394,Li0-7V5O12,mp-752821_Li,mp-772530,mp-776654
2395,Li0-1.29V2O5,mp-779050_Li,mp-831269,mp-779050
2396,Li0-4V2(PO4)3,mp-6396_Li,mp-26124,mp-760234
2397,Li0-1Ni(PO3)3,mp-25927_Li,mp-504150,mp-25927
2398,Li2-3Ni(PO4)2,mp-26691_Li,mp-26692,mp-26691
2399,Li0-1Ni(PO3)3,mp-26841_Li,mp-26842,mp-26841
2400,Li0-1Ni(PO3)3,mp-26027_Li,mp-1101496,mp-26027
2401,Li0-1Ni(PO3)3,mp-766524_Li,mp-766524,mp-1176610
2402,Li0-1Ni(PO3)4,mp-25979_Li,mp-540079,mp-25979
2403,Li0-1Ni(PO3)4,mp-26685_Li,mp-26686,mp-26685
2404,Li0-1Ni(PO3)3,mp-26001_Li,mp-26002,mp-26001
2405,Li0-1Ni(PO3)4,mp-26141_Li,mp-695808,mp-26141
2406,Li1-3Ni2(PO4)3,mp-26679_Li,mp-26680,mp-26679
2407,Li0-1Ni(PO3)3,mp-753788_Li,mp-753788,mp-759771
2408,Li0-1Ni2P2O9,mp-1013987_Li,mp-1044234,mp-1013987
2409,Li2-3Ni(PO4)2,mp-32398_Li,mp-540059,mp-32398
2410,Li0-1Ni3P3O11,mp-25879_Li,mp-585392,mp-25879
2411,Li1-3Ni2(PO4)3,mp-25847_Li,mp-25848,mp-25847
2412,Li0-1Ni2(PO3)5,mp-25823_Li,mp-704988,mp-25823
2413,Li0-1Ni2P3O10,mp-17664_Li,mp-25269,mp-17664
2414,Li0-2.5Ni3(P2O7)2,mp-851093_Li,mp-851093,mp-886210
2415,Li0-1Ni3P3O13,mp-1048029_Li,mp-1048029,mp-1094143
2416,Li0-2Ni4P4O15,mp-585202_Li,mp-585202,mp-705401
2417,Li0-1Ni4P7O24,mp-26384_Li,mp-26384,mp-705375
2418,Li0-3V6O13,mp-18896_Li,mp-870306,mp-542665
2419,Li0-1VO2,mp-19340_Li,mp-714944,mp-19340
2420,Li1-4.75V3O8,mp-27503_Li,mp-27503,mp-1223171
2421,Li0-1NiP2O7,mp-26231_Li,mp-26232,mp-26231
2422,Li0-2Ni3(P2O7)2,mp-32395_Li,mp-1101547,mp-32395
2423,Li1-2Ni(PO3)5,mp-540011_Li,mp-705004,mp-540011
2424,Li0-2Ni5(PO4)4,mp-729639_Li,mp-935922,mp-729639
2425,Li0-2Ni(PO3)4,mp-26165_Li,mp-26364,mp-26165
2426,Li0-3Ni3(PO4)4,mp-26263_Li,mp-26264,mp-26263
2427,Li0-3Ni2P5O16,mp-26191_Li,mp-32393,mp-26191
2428,Li1-3Ni2(PO4)3,mp-25898_Li,mp-25898,mp-504139
2429,Li0-1Ni4(PO4)3,mp-26511_Li,mp-26512,mp-26511
2430,Li0-3Ni3(PO4)4,mp-26525_Li,mp-697806,mp-26525
2431,Li2-4Ni(PO4)2,mp-25891_Li,mp-705031,mp-26369
2432,Li0-2Ni3(P2O7)2,mp-25991_Li,mp-25992,mp-25991
2433,Li0-1Ni2P3O11,mp-26892_Li,mp-26892,mp-32389
2434,Li0-4Ni7(PO4)6,mp-32384_Li,mp-32385,mp-32384
2435,Li0-1NiP2O7,mp-26785_Li,mp-26786,mp-26785
2436,Li0-3Ni3(PO4)4,mp-504236_Li,mp-1101533,mp-504236
2437,Li1-2NiP2O7,mp-758298_Li,mp-766087,mp-758298
2438,Li0-2Ni(PO3)4,mp-26195_Li,mp-504269,mp-26195
2439,Li0-1NiP2O7,mp-32363_Li,mp-32363,mp-705331
